datetime,city,state,country,shape,duration,comments,latitude,longitude,region,us_region
22/12/1996 1:45,reno,NV,US,other,3,I saw a HUGE ball like flash grow and then&#39erupt&#39 while looking out of my windowfacing SE. It was not lightening. I love towatch the we,39.5297222,-119.8127778,US,West
22/12/1998 7:25,denver,CO,US,oval,6,Going to work&#44 ahead of me at a stop light I saw a small object moving at a fast rate. It was crossing my direction of travel at an est,39.7391667,-104.9841667,US,West
22/12/1998 21:00,rome (ga)/cedar bluff (al),GA,US,changing,9000,At 9PM&#44 in Cherokee&#44 AL while leaving my lakehouse&#44 I saw the first one hovering&#44 then moving.  I used perspective to ensure movement.,34.2569444,-85.1647222,US,Southeast
22/12/1999 2:00,jacksonville,FL,US,disk,10,driving west on I-10 drizzeling rain&#44 low clouds&#44 passing a well lited lot I noticed a small cloud reflecting the lots lights. behind t,30.3319444,-81.6558333,US,Southeast
22/12/1999 19:00,new york city (brooklyn),NY,US,unknown,2400,large objects hovering over n.y. city unbeleiveable how can this go un seen radars had to pick these objects up.,40.7141667,-74.0063889,US,Northeast
22/12/1999 19:15,white sands,NM,US,light,120,A  starlike object descended vertically for 2 minutes changing color from a very bright white to gold  the closer it got to the ground.,32.3808333,-106.4788889,US,Southwest
22/12/1999 22:30,baton rouge,LA,US,other,12,Green object appears in digital camera shots of the Moon taken on the night that the Moon was at it&#39s brightest.,30.4505556,-91.1544444,US,Southeast
22/12/2003 17:00,redding,CA,US,light,2,dimming light,40.5866667,-122.3905556,US,West
22/12/2003 18:00,madison,WI,US,other,20,Shape -changing brown &quot;tarp&quot;,43.0730556,-89.4011111,US,Midwest
22/12/2004 1:00,lansdale (on highway),PA,US,unknown,2,Craft was speeding along at an insane speed and then stopped on the dot&#44 hovered then flew back at an insane speed.,40.2413889,-75.2841667,US,Northeast
22/12/2004 21:00,birmingham (uk/england),EUROPE,GB,flash,3,3 white lights flash downward within about 0.3 seconds,52.466667,-1.916667,Europe,EUROPE
22/12/2005 19:10,agua dulce,CA,US,egg,3,This is the second time in two weeks.   Driving north on 14 Fwy&#44 looked to right and saw  an egg shape object fall from the sky.    The,34.4963889,-118.3247222,US,West
22/12/2005 19:30,paonia,CO,US,circle,7200,orb pulsating changing colors and stationary for extended hours and vanished later. Second night.,38.8683333,-107.5913889,US,West
22/12/2006 22:30,susanville,CA,US,light,7200,Now I believe,40.4163889,-120.6519444,US,West
22/12/2007 18:15,warrendale,PA,US,sphere,7,stationery white sphere with dark band extended past both sides&#44 with wrap around dark rectangles.,40.6533333,-80.0797222,US,Northeast
22/12/2008 6:50,reno,NV,US,unknown,5,A turquoise light appeared and then there seemed to be a creature appearing from the spacecraft,39.5297222,-119.8127778,US,West
22/12/2008 16:25,seattle,WA,US,circle,60,Today&#8217;s date is 12/22/2008.  At 4:25 pm.  I observed &#8216;three&#8217; flying objects from my kitchen window.  The first object flew by&#44 from Sou,47.6063889,-122.3308333,US,West
22/12/2008 17:00,jackson,MI,US,triangle,60,3 light triangular craft at tree top level. Moving soundlessly SE direction,42.2458333,-84.4013889,US,Midwest
22/12/2008 18:45,huntington beach,CA,US,light,720,At approximately 6:45pm on December 22&#44 2008 I went into my back yard to smell the fresh air. I looked up and noticed some clouds and s,33.6602778,-117.9983333,US,West
22/12/2009 20:25,jacobs mill,PA,US,formation,180,3 minutes-Two disc shaped crafts&#44 4 lights each&#44 in South Central PA 12/22/09,39.921798,-76.961456,US,Northeast
22/12/2009 22:45,lexington,NC,US,light,600,Slow moving White lights moving from north to south.,35.8238889,-80.2536111,US,Southeast
22/12/2010 10:37,houston,TX,US,changing,120,strange black object over Houston TX on 12/22/10,29.7630556,-95.3630556,US,Southeast
22/12/2011 8:37,boise (downtown area),ID,US,light,120,Red Light SO FAST N SILENT&#33 Now there are Helicopters flying all over the place?,43.6136111,-116.2025,US,West
22/12/2011 19:00,ephrata,PA,US,sphere,300,Orange spherical glowing circles of lights flying over Ephrata&#44 PA.&#44 USA.,40.1797222,-76.1791667,US,Northeast
22/12/2012 6:35,dallas,TX,US,light,3600,Bright round light in sky that moved left to right then up with colorful lights.  ((NUFORC Note:  Possile sighting of Sirius?  PD)),32.7833333,-96.8,US,Southeast
22/12/2012 16:30,windsor (canada),AMERICA,CA,unknown,300,Unknown object creating a large zigzag contrail pattern in the sky seen by my friend and I In two different locations.,45.583333,-72,America,AMERICA
22/12/2012 17:00,centerville,MN,US,sphere,1800,Several orange light spheres following same path then vanishing at same location in sky,45.1630556,-93.0555556,US,Midwest
22/12/2012 18:30,yucaipa,CA,US,circle,180,Fire-ball looking craft  moving east to west ; disappearing by shooting straight up into the night sky.,34.0336111,-117.0422222,US,West
22/12/2012 18:55,charlotte,MI,US,oval,900,Five billowy oval reddish lights passing west to east at 18:55 EST over Charlotte&#44 MI on 12/22/12,42.5636111,-84.8358333,US,Midwest
22/12/2012 19:30,richmond,VA,US,oval,300,Three bright lights in the sky making a triangle.,37.5536111,-77.4605556,US,Southeast
22/12/2012 22:15,seattle,WA,US,oval,180,Orange glowing oval of light,47.6063889,-122.3308333,US,West
22/12/2012 23:30,ovilla,TX,US,light,2700,Strobing light in the sky over Ovilla&#44 Texas.,32.5263889,-96.8861111,US,Southeast
22/12/2013 8:45,virginia beach,VA,US,egg,3600,12/22/13 08:45 Virginia Beach VA  white egg shape object hovered  for 1 hour and dissappeared after cloud cover came in.,36.8527778,-75.9783333,US,Southeast
22/12/2013 19:00,farmington,NM,US,sphere,900,Sphere with solar type squares.,36.7280556,-108.2180556,US,Southwest
23/12/1973 16:00,colorado/oklahoma (in flight),CO,US,disk,300,Metallic disk with rotating orange lights seen from the window of a commercial aircraft between Dallas and Denver.,35.564035,-97.290218,US,West
23/12/1975 2:00,bowie,AZ,US,oval,600,This goes back a long way to December 1975. For obvious reasons I never reported it. Traveling cross country from Houston TX&#44 to San Di,32.3263889,-109.4863889,US,Southwest
23/12/1978 21:30,valdosta,GA,US,chevron,90,Warm December night two days before Christmas&#44 while standing in my landlords backyard watching the goings on in the chickencoupe with,30.8325,-83.2786111,US,Southeast
23/12/1978 22:00,indianapolis,IN,US,disk,120,Two disk-shaped craft hovering over city night &#44 forms defined by red&#44 successive lights illuminating edges&#44 suddenly shoot skyward,39.7683333,-86.1580556,US,Midwest
23/12/1999 17:00,moses lake (west of&#44 i-90),WA,US,other,300,large umbrella shape of a Strob light emitting a light every 5-8 seconds apart,47.1302778,-119.2769444,US,West
23/12/2000 19:00,chandler,AZ,US,light,37800,southbound&#44az.ave from US60&#4435degrees above&#44bright light&#44unmoving&#44 then was gone,33.3061111,-111.8405556,US,Southwest
23/12/2002 3:30,centreville,VA,US,teardrop,300,teardrop/pear&#44 black/blue&#44 wings(?)&#44 25Ft (rough)&#44 headed west&#44 five min. before left.,38.8402778,-77.4291667,US,Southeast
23/12/2002 20:00,fullerton,CA,US,triangle,40,This triangled-shaped aircraft was very large and made a very loud buzzing sound and it also had a green glow.,33.8702778,-117.9244444,US,West
23/12/2003 21:30,old bridge,NJ,US,unknown,7200,Expalination of &#39lights&#39 seen from Old Bridge&#44 NJ on 12/23/2003,40.4147222,-74.3658333,US,Northeast
23/12/2003 22:40,anaheim hills,CA,US,light,120,red lights in the sky,33.8444444,-117.7763889,US,West
23/12/2003 22:50,inyokern,CA,US,circle,2,While driving west on I178 at approx. 10:50pm&#44 My wife and i observed a green glowing circular object appear in the clear night sky&#44 th,35.6469444,-117.8116667,US,West
23/12/2005 6:45,lafayette,LA,US,fireball,2,fireball seen in morning then bright light seen in same area later in the day.,30.2238889,-92.0197222,US,Southeast
23/12/2005 7:45,lenexa,KS,US,other,300,WHILE I WAS SITTING ON MY DECK AT MY HOUSE I SAW A WEIRD OBJECT WAY UP OVER THE TREES.,38.9536111,-94.7333333,US,Midwest
23/12/2005 20:30,birmingham (uk/england),EUROPE,GB,triangle,60,ORANGE TRIANGULAR LIGHTS INVERTING AND FLIPPING THROUGH SKY SEEN OVER BIRMINGHAM,52.466667,-1.916667,Europe,EUROPE
23/12/2005 22:45,charleston,SC,US,unknown,900,While I was in my front yard I saw a strange object above my house.,32.7763889,-79.9311111,US,Southeast
23/12/2006 20:00,renous (canada),AMERICA,CA,cylinder,6,While driving through a game refuge&#44 I saw this yellowish - white cylindrical object very high above the  trees.,46.816667,-65.8,America,AMERICA
23/12/2007 18:30,salem,VA,US,sphere,3,Green sphere visible over I-81 North in Roanoke County&#44 Virginia at about 18:30 on December 23rd.,37.2933333,-80.055,US,Southeast
23/12/2007 18:45,bowie,MD,US,disk,4,disc shaped&#44 blue /white light UFO flying low and fast,39.0066667,-76.7794444,US,Southeast
23/12/2007 18:45,bowie,MD,US,light,5,Bluish white light UFO flying low at high speed above Baltimore Washington Pky&#44 Dec 23&#44 2007,39.0066667,-76.7794444,US,Southeast
23/12/2007 21:30,tustin,CA,US,disk,300,Large flat object hovering with bright lights.,33.7458333,-117.8252778,US,West
23/12/2008 18:30,vallejo/napa,CA,US,light,900,2 bright lights at night at about 1500ft over Valejo&#44 Napa&#44 Solano county. Slowly moving to east.,38.104086,-122.256637,US,West
23/12/2008 20:00,kinnelon,NJ,US,formation,600,Five motionless hovering lights in a formation&#44 just above treetops of a wooded area&#44 slowly moved over a nearby field &#44 then vanished.,41.0016667,-74.3675,US,Northeast
23/12/2009 21:00,grafton,MA,US,circle,6,Orange ball shoots across the sky.,42.207039,-71.685624,US,Northeast
23/12/2010 19:30,manteno,IL,US,egg,300,((HOAX??))  Saw egg shaped craft on the ground in felid&#44 then it turned a blue-ish color and took off&#44,41.2505556,-87.8313889,US,Midwest
23/12/2010 20:40,peotone,IL,US,egg,120,((HOAX??))  Was driving in the country side&#44 saw a blue egg shaped craft flying very low.,41.3322222,-87.7852778,US,Midwest
23/12/2010 21:00,willmington,IL,US,egg,5,((HOAX??))  Very Fast Egg shapped craft&#44 Red&#44 flew by at a speed that airplanes ussaualy dont fly at. Craft was flying north.,41.307809,-88.146724,US,Midwest
23/12/2011 16:30,lehighton,PA,US,light,2,Unexplained lights over lehighton Pa,40.8336111,-75.7141667,US,Northeast
23/12/2011 17:14,spokane,WA,US,light,4,Bright green light&#44 fast moving.,47.6588889,-117.425,US,West
23/12/2011 19:55,orlando,FL,US,light,900,Multiple orange colored lights moving towards downtown Orlando&#44 then ascended upwards and vanished.,28.5380556,-81.3794444,US,Southeast
23/12/2012 6:00,dublin,OH,US,light,3,White Light Drops Behind Trees Quickly After Being Stationary In The Sky,40.0991667,-83.1141667,US,Midwest
23/12/2012 6:10,bolivar,MO,US,light,480,Bright reddish and yellow lights west of Bolivar.,37.6144444,-93.4102778,US,Midwest
23/12/2012 15:45,troy,NH,US,disk,600,Troy NH disk shaped ufo sighting overlooking cemetery facing east driving on rt12 south.,42.8238889,-72.1816667,US,Northeast
23/12/2012 20:02,venice,FL,US,fireball,300,Bright red ball of fire moving slowly across the sky&#44 stopped and transformed into a red halo.,27.0994444,-82.4544444,US,Southeast
23/12/2012 21:30,friday harbor,WA,US,light,10,At 21:30 hrs. on 12/23/12 I saw two red stationary lights in the night sky over Friday Harbor&#44 San Juan Island&#44 Washington State. It wa,48.5344444,-123.0158333,US,West
23/12/2012 21:50,norfolk,VA,US,triangle,60,White lights&#44 V-formation jetted thru sky then turned left and disappeared,36.8466667,-76.2855556,US,Southeast
23/12/2012 23:45,reykjavik (iceland),EUROPE,IS,fireball,60,Sunlike sphere,64.133333,-21.933333,Europe,EUROPE
23/12/2013 7:00,cape coral,FL,US,circle,3600,White orange circle. ((NUFORC Note:  Possible contrails&#44 reflecting rising sun??  PD)),26.5625,-81.9497222,US,Southeast
23/12/2013 17:30,post falls,ID,US,light,300,Light with irregular flight pattern inconsistent for plane&#44 sattelite or helicopter.,47.7180556,-116.9505556,US,West
23/12/2013 20:20,saint cloud,FL,US,fireball,60,The object appeared to be a low flying rocket-like aircraft in level flight&#44 flying west to east across Osceola County&#44 FL.,28.2486111,-81.2813889,US,Southeast
23/12/2013 22:11,anchorage,AK,US,light,300,stationary amber/orange colored lights over Anchorage.,61.2180556,-149.9002778,US,West
24/12/1947 21:00,whitmore lake,MI,US,cigar,1200,Dec. 24&#44 1947 cigar shaped lighted object above the trees near Ann Arbor&#44 Michigan,42.4394444,-83.7438889,US,Midwest
24/12/1987 20:00,exeter,RI,US,rectangle,60,UFO seen Christmas Eve 1987. Made sudden &quot;L&quot; shape turn unlike any known aircraft.,41.5775,-71.5380556,US,Northeast
24/12/1995 23:30,christiansburg,VA,US,triangle,120,4 adults see 2 conventional mil. aircraft &quot;pursuing&quot; a 3rd &quot;triangular craft w/ tiny red lights.&quot; 4th a/c approaches at high speed.,37.1297222,-80.4091667,US,Southeast
24/12/2000 21:20,st. maries,ID,US,unknown,1200,Swooshing sound&#44 bright white/red lights&#44light up whole area obove and surrounding house in Idaho,47.3144444,-116.5616667,US,West
24/12/2001 16:30,ontario,CA,US,disk,25,Sationary black dots giving off smoke puffs(exhaust) for at least half an hour.,34.0633333,-117.65,US,West
24/12/2001 20:30,bellflower,CA,US,light,480,dramatic movements by red object in sky captured on video,33.8816667,-118.1161111,US,West
24/12/2001 21:00,punteranus (costa rica),AMERICA,CR,flash,3,two objects - one at a time shooting through the sky and extinquishing in mid flight...the second exactly the same - a seconds apart,9.977844,-84.829421,America,AMERICA
24/12/2002 4:00,cancun (mexico),AMERICA,MX,other,7200,&#39dancing&#39 lights that looked like starts zig-zagging and doing other incredible manouveres in Cancun Mexico,21.161908,-86.851528,America,AMERICA
24/12/2002 5:25,doncaster (uk/england),EUROPE,GB,circle,180,VERY BIG BRIGHT PINK LIGHT (VERY UNUSUAL COLOUR),53.533333,-1.116667,Europe,EUROPE
24/12/2002 16:00,providence,RI,US,sphere,120,A cold winter evening.  I was walking the dog through the woods when all of the sudden I saw 3 sphere like shapes floating about 10 yds,41.8238889,-71.4133333,US,Northeast
24/12/2003 1:00,burbank,CA,US,triangle,300,Gold light with red lights emitting sparks and sound above Burbank&#44 CA,34.1808333,-118.3080556,US,West
24/12/2003 3:19,gonzales,LA,US,triangle,120,The Silent Trianlge Helicopter,30.2383333,-90.92,US,Southeast
24/12/2007 0:00,phila./camden,PA,US,disk,900,Saucer sighted on a black Christmas Eve sky beaming down a bright white light and displaying red flashing lights.,39.952335,-75.163789,US,Northeast
24/12/2007 2:00,new york city,NY,US,unknown,12,something dull&#44 fast&#44  wingless&#44 and bl streaks due north from manhattan / lower hudson valley,40.7141667,-74.0063889,US,Northeast
24/12/2007 18:00,windermere,FL,US,changing,60,Bright stationary light in sky in lighted&#44 rectangular&#44 grid shape. Moved to NW&#44 vansihed&#44 then flashed brightly and vanished again.,28.4952778,-81.535,US,Southeast
24/12/2007 18:50,lakewood,CO,US,light,900,Unusually bright light seen next to very bright full moon,39.7047222,-105.0808333,US,West
24/12/2007 20:15,longmont,CO,US,unknown,300,Two very bright sparkling objects seen while driving; one disapeared while the other one moved off slowly out of sight.,40.1672222,-105.1013889,US,West
24/12/2008 9:30,inverness,FL,US,circle,75,A multi colored brightly shining star it was not&#33,28.8355556,-82.3305556,US,Southeast
24/12/2008 16:16,ely&#44 cambridge (uk/england),EUROPE,GB,sphere,600,UFOs photographed Xmas Eve near Ely Carthedral&#44 Cambridge&#44 England,52.399539,0.262363,Europe,EUROPE
24/12/2008 22:10,auburn hills,MI,US,flash,5,Blue-green flash of light in Auburn Hills&#44 MI,42.6875,-83.2341667,US,Midwest
24/12/2009 19:06,consett (durham co.) (uk/england),EUROPE,GB,fireball,180,i saw a orange ball of light which slowed down nearly stopping when i took a photo of it.,54.85,-1.833333,Europe,EUROPE
24/12/2009 21:05,greenock (uk/scotland),EUROPE,GB,light,60,Greenock&#44 Scotland&#44 Brigh light &#441 min&#44 the bright light moved light a plane but had no sound and was not that high in the sky.,55.933333,-4.75,Europe,EUROPE
24/12/2009 23:35,phillips ranch,CA,US,changing,600,Single craft released multiple craft with dropped and flew away&#44 (have pics of sinlge craft only),34.036208,-117.784264,US,West
24/12/2010 19:30,reno,NV,US,light,120,Strange lights over Reno on Christmas eve,39.5297222,-119.8127778,US,West
24/12/2010 22:00,baton rouge,LA,US,oval,180,Red orb spotted over Shenendoah Subdivision - Baton Rouge,30.4505556,-91.1544444,US,Southeast
24/12/2011 6:30,bradenton,FL,US,changing,300,Large Pulsating Colorful Light over Eastern Manatee County,27.4986111,-82.575,US,Southeast
24/12/2011 13:30,tooele,UT,US,light,180,3 red non- blinking lights seen from Tooele over Salt Lake Valley,40.5308333,-112.2975,US,West
24/12/2011 18:00,bridgewater,MA,US,unknown,120,2 stationary lights in the southwest sky from Bridgewater&#44 MA&#44 highly visibly at dusk when nothing else visible in the sky except the .,41.9902778,-70.9755556,US,Northeast
24/12/2011 19:30,catonsville,MD,US,sphere,120,Orange spheres in the sky,39.2719444,-76.7322222,US,Southeast
24/12/2011 19:50,st. louis,MO,US,triangle,90,6 lights spanning across the street &#44 a triangle shaped object hovering and spinning&#44 silent,38.6272222,-90.1977778,US,Midwest
24/12/2011 20:00,hatboro,PA,US,other,15,We were at my inlaws house for christmas eve dinner. I went outback to have a smoke. When i looked up to see the stars I noticed a craf,40.1741667,-75.1072222,US,Northeast
24/12/2011 20:00,west jordan,UT,US,fireball,600,4 red orbs over West Jordan&#44 UT. on Christmas Eve 2011,40.5,-111.95,US,West
24/12/2011 20:50,port charlotte,FL,US,changing,900,Serpentine UFO over Port Charlotte&#44 FL Christmas Eve,26.9758333,-82.0908333,US,Southeast
24/12/2011 21:30,boise,ID,US,light,1500,Red Pulsating Light Seen in Boise on Christmas Eve,43.6136111,-116.2025,US,West
24/12/2011 21:30,new york (long island),NY,US,fireball,900,6 fireballs ascended in formation and vanished one after another.,40.7141667,-74.0063889,US,Northeast
24/12/2011 22:15,boynton beach,FL,US,fireball,300,Orange fireball/light seen on christmas eve Boynton Beach Florida,26.525,-80.0666667,US,Southeast
24/12/2012 6:20,vidor,TX,US,unknown,180,Star Like Craft,30.1313889,-94.0152778,US,Southeast
24/12/2012 17:15,lake barrington,IL,US,triangle,480,8 Triangular Orange Lights Moving North to South on 12/24/12 @ 5:15pm CST in Lake Barrington&#44 IL,42.2125,-88.1525,US,Midwest
24/12/2012 18:15,vero beach,FL,US,sphere,120,Lone flaming orb shoots back and forth across the sky,27.6383333,-80.3975,US,Southeast
